id,name,status,species,type,gender,origin,location,image,episode,url,created
669,Defiance Doctor,Alive,Alien,,Male,"{'name': 'unknown', 'url': ''}","{'name': ""Defiance's Base"", 'url': 'https://rickandmortyapi.com/api/location/108'}",https://rickandmortyapi.com/api/character/avatar/669.jpeg,['https://rickandmortyapi.com/api/episode/41'],https://rickandmortyapi.com/api/character/669,2020-08-13T12:55:37.437Z
670,New Improved Galactic Federation Guard,Dead,Alien,Gromflomite,Male,"{'name': 'Gromflom Prime', 'url': 'https://rickandmortyapi.com/api/location/19'}","{'name': 'NX-5 Planet Remover', 'url': 'https://rickandmortyapi.com/api/location/105'}",https://rickandmortyapi.com/api/character/avatar/670.jpeg,['https://rickandmortyapi.com/api/episode/41'],https://rickandmortyapi.com/api/character/670,2020-08-13T12:56:31.130Z
671,New Improved Galactic Federation Guard,Dead,Alien,Gromflomite,Male,"{'name': 'Gromflom Prime', 'url': 'https://rickandmortyapi.com/api/location/19'}","{'name': 'NX-5 Planet Remover', 'url': 'https://rickandmortyapi.com/api/location/105'}",https://rickandmortyapi.com/api/character/avatar/671.jpeg,['https://rickandmortyapi.com/api/episode/41'],https://rickandmortyapi.com/api/character/671,2020-08-13T12:57:08.113Z
672,Mr. Nimbus,Alive,Mythological Creature,Sexy Aquaman,Male,"{'name': 'The Ocean', 'url': 'https://rickandmortyapi.com/api/location/109'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/672.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/672,2021-10-16T11:55:58.042Z
673,Hoovy,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/673.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/673,2021-10-16T12:08:41.055Z
674,Bova,Dead,Humanoid,Narnian,Female,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/674.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/674,2021-10-16T12:41:49.186Z
675,Japheth,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/675.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/675,2021-10-16T12:45:05.291Z
676,Japheth's Middle Son,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/676.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/676,2021-10-16T12:51:53.546Z
677,Japheth's Eldest Son,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/677.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/677,2021-10-16T12:53:02.192Z
678,Japheth's Youngest Son,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/678.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/678,2021-10-16T12:53:46.114Z
679,Japheth's Grandson,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/679.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/679,2021-10-16T13:14:41.846Z
680,Adam,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/680.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/680,2021-10-16T13:18:13.644Z
681,Adam's Mother,Dead,Humanoid,Narnian,Female,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/681.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/681,2021-10-16T13:20:07.710Z
682,Warlock,Dead,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/682.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/682,2021-10-16T13:25:48.872Z
683,Evolved Narnian,Alive,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/683.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/683,2021-10-16T13:41:40.408Z
684,Mr. Nimbus Secretary,Alive,Animal,Starfish,Female,"{'name': 'The Ocean', 'url': 'https://rickandmortyapi.com/api/location/109'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/684.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/684,2021-10-16T13:45:26.155Z
685,Evolved Narnian Disguised as Morty,Alive,Humanoid,Narnian,Male,"{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}","{'name': 'Narnia Dimension', 'url': 'https://rickandmortyapi.com/api/location/110'}",https://rickandmortyapi.com/api/character/avatar/685.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/685,2021-10-16T13:49:32.393Z
686,Mr. Nimbus' Squid,Dead,Animal,Squid,Male,"{'name': 'The Ocean', 'url': 'https://rickandmortyapi.com/api/location/109'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/686.jpeg,['https://rickandmortyapi.com/api/episode/42'],https://rickandmortyapi.com/api/character/686,2021-10-16T13:51:28.877Z
687,Scarecrow Rick,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/687.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/687,2021-10-16T15:18:02.052Z
688,Scarecrow Summer,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/688.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/688,2021-10-16T15:19:13.080Z
689,Scarecrow Jerry,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/689.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/689,2021-10-16T15:21:40.918Z
690,Scarecrow Morty,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/690.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/690,2021-10-16T15:22:35.204Z
691,Scarecrow Beth,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/691.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/691,2021-10-16T15:23:21.971Z
692,Glockenspiel Jerry,Alive,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/692.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/692,2021-10-16T15:32:27.166Z
693,Glockenspiel Beth,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/693.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/693,2021-10-16T15:34:41.082Z
694,Glockenspiel Rick,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/694.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/694,2021-10-16T15:36:04.423Z
695,Glockenspiel Summer,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/695.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/695,2021-10-16T15:36:59.730Z
696,Glockenspiel Morty,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/696.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/696,2021-10-16T15:37:40.381Z
697,Wicker Beth,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/697.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/697,2021-10-16T15:40:01.248Z
698,Wicker Rick,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/698.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/698,2021-10-16T15:40:51.046Z
699,Wicker Morty,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/699.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/699,2021-10-16T15:41:28.941Z
700,Wicker Summer,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/700.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/700,2021-10-16T15:42:51.860Z
701,Metal Rick,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/701.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/701,2021-10-16T15:43:50.568Z
702,Gun Brain Rick,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/702.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/702,2021-10-16T15:46:56.288Z
703,Mr. Always Wants to be Hunted,Alive,Poopybutthole,,Male,"{'name': 'unknown', 'url': ''}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/703.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/703,2021-10-16T15:51:02.924Z
704,Squid Costume Beth,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/704.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/704,2021-10-16T15:55:49.506Z
705,Squid Costume Jerry,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/705.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/705,2021-10-16T16:00:00.400Z
706,Squid Costume Morty,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/706.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/706,2021-10-16T16:01:02.238Z
707,Squid Costume Rick,Dead,Robot,Decoy,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/707.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/707,2021-10-16T16:01:52.437Z
708,Squid Costume Summer,Dead,Robot,Decoy,Female,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/708.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/708,2021-10-16T16:03:02.153Z
709,Dracula,Alive,Mythological Creature,Vampire,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/709.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/709,2021-10-16T16:04:24.097Z
710,Steve,Alive,Human,,Male,"{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}","{'name': 'Earth (Replacement Dimension)', 'url': 'https://rickandmortyapi.com/api/location/20'}",https://rickandmortyapi.com/api/character/avatar/710.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/710,2021-10-16T16:06:00.878Z
711,When Wolf,Alive,Mythological Creature,Whenwolf,Male,"{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}","{'name': 'Interdimensional Cable', 'url': 'https://rickandmortyapi.com/api/location/6'}",https://rickandmortyapi.com/api/character/avatar/711.jpeg,['https://rickandmortyapi.com/api/episode/43'],https://rickandmortyapi.com/api/character/711,2021-10-16T16:11:18.457Z
